date,temperature,humidity,windspeed,raining,rainsoon
10/21/2020 22:00,27.6,58,16.92,0,0
10/21/2020 22:15,27.3,60,19.44,0,0
10/21/2020 22:30,26.3,63,24.48,0,0
10/21/2020 22:45,25.7,67,17.64,0,0
10/21/2020 23:00,25.2,68,17.64,0,0
10/21/2020 23:15,24.3,71,17.28,0,0
10/21/2020 23:30,23.7,75,16.56,0,0
10/21/2020 23:45,23,77,10.8,0,0
10/22/2020 0:00,22.4,79,8.64,0,0
10/22/2020 0:15,21.8,81,7.92,0,0
10/22/2020 0:30,21.4,81,7.56,0,0
10/22/2020 0:45,21.2,82,7.2,0,0
10/22/2020 1:00,20.8,82,9,0,0
10/22/2020 1:15,20.9,82,10.44,0,0
10/22/2020 1:30,20.9,82,9.72,0,0
10/22/2020 1:45,21.2,81,7.56,0,0
10/22/2020 2:00,20.8,81,5.04,0,0
10/22/2020 2:15,20.7,81,5.04,0,0
10/22/2020 2:30,20.6,81,4.32,0,0
10/22/2020 2:45,20.6,81,3.6,0,0
10/22/2020 3:00,20.5,81,9.36,0,0
10/22/2020 3:15,20.9,80,12.24,0,0
10/22/2020 3:30,21,79,15.48,0,0
10/22/2020 3:45,20.8,80,18,0,0
10/22/2020 4:00,20.6,81,14.76,0,0
10/22/2020 4:15,20.6,81,12.6,0,0
10/22/2020 4:30,20.5,81,14.04,0,0
10/22/2020 4:45,20.5,81,12.24,0,0
10/22/2020 5:00,20.4,81,11.52,0,0
10/22/2020 5:15,20.2,82,11.16,0,0
10/22/2020 5:30,20,82,11.52,0,0
10/22/2020 5:45,19.8,82,8.64,0,0
10/22/2020 6:00,19.7,83,10.44,0,0
10/22/2020 6:15,19.7,83,10.08,0,0
10/22/2020 6:30,19.5,83,11.52,0,0
10/22/2020 6:45,19.5,83,11.88,0,0
10/22/2020 7:00,19.5,82,12.96,0,0
10/22/2020 7:15,19.4,82,14.4,0,0
10/22/2020 7:30,19.4,82,11.52,0,0
10/22/2020 7:45,19.5,82,14.76,0,0
10/22/2020 8:00,19.6,83,15.12,0,0
10/22/2020 8:15,19.6,83,15.84,0,0
10/22/2020 8:30,19.7,83,13.68,0,0
10/22/2020 8:45,19.6,82,15.84,0,0
10/22/2020 9:00,19.6,82,15.84,0,0
10/22/2020 9:15,19.6,83,14.4,0,0
10/22/2020 9:30,19.5,83,14.4,0,0
10/22/2020 9:45,19.5,82,14.4,0,0
10/22/2020 10:00,19.6,83,15.84,0,0
10/22/2020 10:15,19.6,82,21.96,0,0
10/22/2020 10:30,19.5,82,16.56,0,0
10/22/2020 10:45,19.6,82,19.44,0,0
10/22/2020 11:00,19.6,82,17.64,0,0
10/22/2020 11:15,19.6,82,18,0,0
10/22/2020 11:30,19.7,82,17.64,0,0
10/22/2020 11:45,19.6,82,21.24,0,0
10/22/2020 12:00,19.6,82,21.6,0,0
10/22/2020 12:15,19.5,82,21.6,0,0
10/22/2020 12:30,19.5,83,17.64,0,0
10/22/2020 12:45,19.4,82,20.16,0,0
10/22/2020 13:00,19.7,83,20.16,0,0
10/22/2020 13:15,20,82,21.96,0,0
10/22/2020 13:30,20.3,82,18,0,0
10/22/2020 13:45,20.7,82,25.92,0,0
10/22/2020 14:00,21.1,81,25.56,0,0
10/22/2020 14:15,21.8,80,31.68,0,0
10/22/2020 14:30,22.5,79,23.04,0,0
10/22/2020 14:45,23.1,76,26.28,0,0
10/22/2020 15:00,24,72,20.52,0,0
10/22/2020 15:15,24.7,69,22.68,0,0
10/22/2020 15:30,25.3,67,24.84,0,0
10/22/2020 15:45,25.4,64,28.44,0,0
10/22/2020 16:00,25.9,63,23.4,0,0
10/22/2020 16:15,26.5,61,23.4,0,0
10/22/2020 16:30,27.6,59,13.68,0,0
10/22/2020 16:45,27.4,56,23.76,0,0
10/22/2020 17:00,26.8,56,27.36,0,0
10/22/2020 17:15,26.5,57,24.84,0,0
10/22/2020 17:30,27.6,55,14.4,0,0
10/22/2020 17:45,27.2,54,15.48,0,0
10/22/2020 18:00,28.5,49,12.96,0,0
10/22/2020 18:15,29.3,46,18.36,0,0
10/22/2020 18:30,29.1,45,25.56,0,0
10/22/2020 18:45,29,44,14.4,0,0
10/22/2020 19:00,29.6,43,21.96,0,0
10/22/2020 19:15,30.2,42,19.08,0,0
10/22/2020 19:30,30.2,40,14.76,0,0
10/22/2020 19:45,29.7,41,23.04,0,0
10/22/2020 20:00,30.1,39,13.32,0,0
10/22/2020 20:15,30.6,38,30.96,0,0
10/22/2020 20:30,30.4,37,32.76,0,0
10/22/2020 20:45,30.3,37,24.48,0,0
10/22/2020 21:00,30.4,37,30.24,0,0
10/22/2020 21:15,30.7,38,14.76,0,0
10/22/2020 21:30,30.2,38,25.92,0,0
10/22/2020 21:45,29.4,39,28.44,0,0
10/22/2020 22:00,29,39,25.56,0,0
10/22/2020 22:15,28.7,40,31.32,0,0
10/22/2020 22:30,28,41,24.48,0,0
10/22/2020 22:45,27.4,42,25.56,0,0
10/22/2020 23:00,26.6,44,27,0,0
10/22/2020 23:15,25.9,45,25.2,0,0
10/22/2020 23:30,25.3,47,23.04,0,0
10/22/2020 23:45,24.7,50,16.2,0,0
10/23/2020 0:00,24.5,52,18,0,0
10/23/2020 0:15,24,54,14.76,0,0
10/23/2020 0:30,23.7,57,18.36,0,0
10/23/2020 0:45,23.6,58,20.16,0,0
10/23/2020 1:00,23.4,60,20.88,0,0
10/23/2020 1:15,23.3,61,20.52,0,0
10/23/2020 1:30,23.2,63,28.08,0,0
10/23/2020 1:45,23,64,22.68,0,0
10/23/2020 2:00,22.8,66,21.96,0,0
10/23/2020 2:15,22.8,67,20.16,0,0
10/23/2020 2:30,22.6,67,14.76,0,0
10/23/2020 2:45,22.4,68,14.4,0,0
10/23/2020 3:00,22.2,69,15.84,0,0
10/23/2020 3:15,22.1,69,14.04,0,0
10/23/2020 3:30,21.7,71,9.72,0,0
10/23/2020 3:45,21.5,72,10.08,0,0
10/23/2020 4:00,21.1,74,7.92,0,0
10/23/2020 4:15,20.9,75,9.36,0,0
10/23/2020 4:30,20.6,77,8.64,0,0
10/23/2020 4:45,20.3,78,6.12,0,0
10/23/2020 5:00,20.2,79,11.16,0,0
10/23/2020 5:15,20.2,79,11.16,0,0
10/23/2020 5:30,20.1,80,12.96,0,0
10/23/2020 5:45,20.1,80,14.04,0,0
10/23/2020 6:00,20,80,14.4,0,0
10/23/2020 6:15,19.9,81,16.56,0,0
10/23/2020 6:30,19.9,81,15.12,0,0
10/23/2020 6:45,19.7,82,15.12,0,0
10/23/2020 7:00,19.7,82,15.12,0,0
10/23/2020 7:15,19.8,82,14.04,0,0
10/23/2020 7:30,19.6,82,12.96,0,0
10/23/2020 7:45,19.8,82,15.84,0,0
10/23/2020 8:00,19.8,82,16.92,0,0
10/23/2020 8:15,19.8,83,14.76,0,0
10/23/2020 8:30,19.8,83,12.6,0,0
10/23/2020 8:45,20.1,82,12.6,0,0
10/23/2020 9:00,20.2,82,16.56,0,0
10/23/2020 9:15,20.3,82,15.84,0,0
10/23/2020 9:30,20.4,82,14.4,0,0
10/23/2020 9:45,20.3,82,10.08,0,0
10/23/2020 10:00,20,82,6.48,0,0
10/23/2020 10:15,20,82,10.44,0,0
10/23/2020 10:30,18.6,74,11.52,0,0
10/23/2020 10:45,15.6,76,9.72,0,0
10/23/2020 11:00,13.7,78,10.44,0,0
10/23/2020 11:15,12.5,80,6.12,0,0
10/23/2020 11:30,11.6,81,14.04,0,0
10/23/2020 11:45,11.1,83,10.08,0,0
10/23/2020 12:00,10.4,84,12.6,0,0
10/23/2020 12:15,9.8,86,12.24,0,0
10/23/2020 12:30,8.9,86,14.76,0,0
10/23/2020 12:45,8.2,86,11.88,0,0
10/23/2020 13:00,7.6,87,14.4,0,0
10/23/2020 13:15,7.3,87,12.6,0,0
10/23/2020 13:30,6.7,87,10.08,0,0
10/23/2020 13:45,6.5,87,10.8,0,0
10/23/2020 14:15,6,87,15.48,0,0
10/23/2020 14:30,5.8,87,10.8,0,0
10/23/2020 14:45,5.7,87,13.68,0,0
10/23/2020 15:00,4.9,88,13.68,0,0
10/23/2020 15:15,4.5,88,14.4,0,0
10/23/2020 15:30,4.5,88,9.72,0,0
10/23/2020 15:45,4.5,88,14.04,0,0
10/23/2020 16:00,4.8,88,10.44,0,0
10/23/2020 16:15,4.5,88,12.96,0,0
10/23/2020 16:30,4.7,88,13.68,0,0
10/23/2020 16:45,4.7,88,13.68,0,0
10/23/2020 17:00,5.4,87,13.68,0,0
10/23/2020 17:15,5.8,87,13.68,0,0
10/23/2020 17:30,5.9,86,13.68,0,0
10/23/2020 17:45,5.5,85,13.68,0,0
10/23/2020 18:00,5.5,85,13.68,0,0
10/23/2020 18:15,7.3,82,9,0,0
10/23/2020 18:30,7.4,77,9,0,0
10/23/2020 18:45,6.5,78,9,0,0
10/23/2020 19:00,6.1,83,14.76,0,0
10/23/2020 19:15,6.6,81,14.76,0,0
10/23/2020 19:30,6.7,79,14.76,0,0
10/23/2020 19:45,6.5,82,14.76,0,0
10/23/2020 20:00,6.3,80,14.76,0,0
10/23/2020 20:15,6.5,77,14.76,0,0
10/23/2020 20:30,6.5,78,14.76,0,0
10/23/2020 20:45,6.5,78,14.76,0,0
10/23/2020 21:00,6.6,77,14.76,0,0
10/23/2020 21:15,6.4,77,14.76,0,0
10/23/2020 21:30,6.7,76,14.76,0,0
10/23/2020 21:45,6.6,76,14.76,0,0
10/23/2020 22:00,6.6,76,14.76,0,0
10/23/2020 22:15,6.5,76,14.76,0,0
10/23/2020 22:30,6.4,75,14.76,0,0
10/23/2020 22:45,6.2,76,14.76,0,0
10/23/2020 23:00,6,77,10.8,0,0
10/23/2020 23:15,6,77,6.48,0,0
10/23/2020 23:30,5.9,78,8.64,0,0
10/23/2020 23:45,5.9,78,7.92,0,0
10/24/2020 0:00,6,77,5.04,0,0
10/24/2020 0:15,6,77,5.04,0,0
10/24/2020 0:30,5.9,77,5.04,0,0
10/24/2020 0:45,6,75,5.04,0,0
10/24/2020 1:00,6,75,5.76,0,0
10/24/2020 1:15,6,75,3.24,0,0
10/24/2020 1:30,6,75,2.16,0,0
10/24/2020 2:00,6,75,4.68,0,0
10/24/2020 2:15,5.9,75,4.68,0,0
10/24/2020 2:30,5.9,74,5.4,0,0
10/24/2020 2:45,5.8,73,6.48,0,0
10/24/2020 3:00,5.8,74,2.16,0,0
10/24/2020 3:15,5.8,74,3.24,0,0
10/24/2020 3:30,5.8,75,1.44,0,0
10/24/2020 3:45,5.6,73,3.24,0,0
10/24/2020 4:00,5.5,72,6.84,0,0
10/24/2020 4:15,5.4,73,6.84,0,0
10/24/2020 4:30,5.3,74,2.52,0,0
10/24/2020 4:45,5.1,73,1.8,0,0
10/24/2020 5:00,5.1,73,5.04,0,0
10/24/2020 5:15,5,74,1.8,0,0
10/24/2020 5:30,5,73,1.8,0,0
10/24/2020 5:45,4.9,74,1.8,0,0
10/24/2020 6:00,4.8,74,1.8,0,0
10/24/2020 6:15,4.7,75,1.44,0,0
10/24/2020 6:30,4.7,75,2.16,0,0
10/24/2020 6:45,4.7,75,1.8,0,0
10/24/2020 7:00,4.6,75,6.12,0,0
10/24/2020 7:15,4.5,75,3.6,0,0
10/24/2020 7:30,4.5,75,0,0,0
10/24/2020 7:45,4.5,76,1.44,0,0
10/24/2020 8:00,4.5,76,0,0,0
10/24/2020 8:15,4.4,76,1.8,0,0
10/24/2020 8:30,4.4,75,0,0,0
10/24/2020 8:45,4.4,75,0,0,0
10/24/2020 9:00,4.4,73,1.44,0,0
10/24/2020 9:15,4.4,74,1.44,0,0
10/24/2020 9:30,4.4,74,0,0,0
10/24/2020 9:45,4.4,73,2.52,0,0
10/24/2020 10:00,4.3,70,2.52,0,0
10/24/2020 10:15,4.2,70,1.44,0,0
10/24/2020 10:30,4.2,71,0,0,0
10/24/2020 10:45,4.2,72,1.8,0,0
10/24/2020 11:00,4.2,73,0,0,0
10/24/2020 11:15,4.1,73,3.6,0,0
10/24/2020 11:30,4.1,72,0,0,0
10/24/2020 11:45,4.1,73,0,0,0
10/24/2020 12:00,4.1,73,2.52,0,0
10/24/2020 12:15,4.1,74,1.8,0,0
10/24/2020 12:30,4.2,73,1.8,0,0
10/24/2020 12:45,4.3,73,2.16,0,0
10/24/2020 13:00,4.3,73,0,0,0
10/24/2020 13:15,4.3,72,0,0,0
10/24/2020 13:30,4.5,72,1.8,0,0
10/24/2020 13:45,4.6,71,0,0,0
10/24/2020 14:00,4.8,71,1.8,0,0
10/24/2020 14:15,5.1,70,0,0,0
10/24/2020 14:30,5.5,69,0,0,0
10/24/2020 14:45,5.9,68,0,0,0
10/24/2020 15:00,6.5,66,1.44,0,0
10/24/2020 15:15,6.7,64,1.44,0,0
10/24/2020 15:45,6.8,62,1.44,0,0
10/24/2020 16:00,7.3,61,1.44,0,0
10/24/2020 16:15,7.3,61,1.44,0,0
10/24/2020 16:30,7.3,61,1.44,0,0
10/24/2020 16:45,8,61,1.44,0,0
10/24/2020 17:00,8.6,58,1.44,0,0
10/24/2020 17:15,8.9,57,1.44,0,0
10/24/2020 17:30,9.2,54,2.52,0,0
10/24/2020 17:45,9.7,55,0,0,0
10/24/2020 18:00,10.1,53,1.8,0,0
10/24/2020 18:15,10.1,53,2.16,0,0
10/24/2020 18:30,9.6,54,0,0,0
10/24/2020 18:45,9.7,55,0,0,0
10/24/2020 19:00,9.3,55,0,0,0
10/24/2020 19:15,9.8,55,0,0,0
10/24/2020 19:30,9.7,55,0,0,0
10/24/2020 20:00,9.8,55,0,0,0
10/24/2020 20:15,9.3,55,0,0,0
10/24/2020 20:30,9.1,56,0,0,0
10/24/2020 20:45,8.9,57,0,0,0
10/24/2020 21:00,9,57,0,0,0
10/24/2020 21:15,8.9,58,0,0,0
10/24/2020 21:30,8.5,59,1.44,0,0
10/24/2020 21:45,8.4,60,0,0,0
10/24/2020 22:00,8.3,61,0,0,0
10/24/2020 22:15,8.1,61,0,0,0
10/24/2020 22:30,7.9,63,0,0,0
10/24/2020 23:00,7.5,66,0,0,0
10/24/2020 23:15,7.4,67,0,0,0
10/24/2020 23:30,7.2,68,0,0,0
10/24/2020 23:45,7.1,68,0,0,0
10/25/2020 0:00,7,69,0,0,0
10/25/2020 0:15,6.8,71,0,0,0
10/25/2020 0:30,6.7,73,0,0,0
10/25/2020 0:45,6.6,73,1.44,0,0
10/25/2020 1:00,6.5,74,0,0,0
10/25/2020 1:15,6.5,75,0,0,0
10/25/2020 1:30,6.4,74,0,0,0
10/25/2020 1:45,6.4,75,0,0,0
10/25/2020 2:00,6.4,75,0,0,0
10/25/2020 2:15,6.4,75,0,0,0
10/25/2020 2:30,6.4,75,1.44,0,0
10/25/2020 2:45,6.4,75,0,0,0
10/25/2020 3:00,6.5,75,0,0,0
10/25/2020 3:15,6.5,75,0,0,0
10/25/2020 3:30,6.4,75,0,0,0
10/25/2020 3:45,6.4,75,0,0,0
10/25/2020 4:00,6.4,75,0,0,0
10/25/2020 4:30,6.4,75,0,0,0
10/25/2020 4:45,6.3,76,0,0,0
10/25/2020 5:00,6.3,76,0,0,0
10/25/2020 5:15,6.3,76,0,0,0
10/25/2020 5:30,6.3,76,0,0,0
10/25/2020 5:45,6.2,76,0,0,0
10/25/2020 6:00,6,77,0,0,0
10/25/2020 6:15,6,78,0,0,0
10/25/2020 6:30,5.9,79,0,0,0
10/25/2020 6:45,5.8,79,0,0,0
10/25/2020 7:00,5.8,80,0,0,0
10/25/2020 7:15,5.7,80,0,0,0
10/25/2020 7:30,5.8,80,0,0,0
10/25/2020 7:45,5.8,80,0,0,0
10/25/2020 8:00,5.8,80,0,0,0
10/25/2020 8:15,5.7,80,0,0,0
10/25/2020 8:30,5.7,80,0,0,0
10/25/2020 8:45,5.7,81,0,0,0
10/25/2020 9:00,5.6,81,0,0,0
10/25/2020 9:15,5.6,82,1.44,0,0
10/25/2020 9:30,5.5,83,0,0,0
10/25/2020 9:45,5.5,83,0,0,0
10/25/2020 10:00,5.5,84,0,0,0
10/25/2020 10:15,5.5,84,0,0,0
10/25/2020 10:30,5.4,85,2.16,0,0
10/25/2020 10:45,5.5,85,0,0,0
10/25/2020 11:00,5.5,85,0,0,0
10/25/2020 11:15,5.5,85,0,0,0
10/25/2020 11:30,5.5,86,0,0,0
10/25/2020 11:45,5.4,86,0,0,0
10/25/2020 12:00,5.4,86,0,0,0
10/25/2020 12:15,5.3,86,0,0,0
10/25/2020 12:30,5.3,86,0,0,0
10/25/2020 12:45,5.3,87,0,0,0
10/25/2020 13:00,5.3,87,0,0,0
10/25/2020 13:15,5.3,87,0,0,0
10/25/2020 13:30,5.4,87,0,0,0
10/25/2020 13:45,5.7,87,1.44,0,0
10/25/2020 14:00,5.8,87,0,0,0
10/25/2020 14:15,6.1,87,0,0,0
10/25/2020 14:30,6.4,87,1.44,0,0
10/25/2020 14:45,7.4,86,0,0,0
10/25/2020 15:15,8.3,82,1.44,0,0
10/25/2020 15:30,8.9,79,0,0,0
10/25/2020 15:45,8.4,76,1.44,0,0
10/25/2020 16:00,8.9,76,0,0,0
10/25/2020 16:15,9.5,75,1.44,0,0
10/25/2020 16:30,8.8,73,1.44,0,0
10/25/2020 16:45,10.3,72,1.8,0,0
10/25/2020 17:00,9.2,70,0,0,0
10/25/2020 17:15,9.3,71,0,0,0
10/25/2020 17:30,9,70,0,0,0
10/25/2020 17:45,8.8,72,1.44,0,0
10/25/2020 18:00,9.1,72,3.96,0,0
10/25/2020 18:15,9.5,71,1.8,0,0
10/25/2020 18:30,10.2,68,0,0,0
10/25/2020 18:45,10,67,2.52,0,0
10/25/2020 19:00,9.2,68,2.16,0,0
10/25/2020 19:15,9.5,69,0,0,0
10/25/2020 19:30,9.1,69,0,0,0
10/25/2020 19:45,9,71,1.44,0,0
10/25/2020 20:00,8.6,73,4.68,0,0
10/25/2020 20:15,8.5,74,3.24,0,0
10/25/2020 20:30,8.5,73,11.16,0,0
10/25/2020 20:45,8.5,74,2.52,0,0
10/25/2020 21:00,8.2,74,6.12,0,0
10/25/2020 21:15,8.3,75,1.44,0,0
10/25/2020 21:30,8.2,76,2.16,0,0
10/25/2020 21:45,8.1,76,1.8,0,0
10/25/2020 22:00,8,77,3.6,0,0
10/25/2020 22:15,7.8,78,0,0,0
10/25/2020 22:30,7.6,79,1.44,0,0
10/25/2020 22:45,7.4,81,2.16,0,0
10/25/2020 23:00,7.3,82,0,0,0
10/25/2020 23:15,7.1,83,2.16,0,0
10/25/2020 23:30,7,83,0,0,0
10/25/2020 23:45,6.9,84,1.44,0,0
10/26/2020 0:00,6.8,84,0,0,0
10/26/2020 0:15,6.9,84,0,0,0
10/26/2020 0:30,6.8,83,2.16,0,0
10/26/2020 0:45,6.8,83,1.44,0,0
10/26/2020 1:00,6.7,82,5.76,0,0
10/26/2020 1:15,6.7,82,0,0,0
10/26/2020 1:30,6.6,83,0,0,0
10/26/2020 1:45,6.5,83,2.52,0,0
10/26/2020 2:00,6.3,84,1.44,0,0
10/26/2020 2:15,6.3,84,2.52,0,0
10/26/2020 2:30,6.1,84,3.96,0,0
10/26/2020 2:45,6.2,84,2.16,0,0
10/26/2020 3:00,6.1,84,1.44,0,0
10/26/2020 3:15,6.1,84,2.52,0,0
10/26/2020 3:30,6,84,2.52,0,0
10/26/2020 3:45,5.9,85,2.16,0,0
10/26/2020 4:00,5.8,85,0,0,0
10/26/2020 4:15,5.8,85,0,0,0
10/26/2020 4:30,5.8,85,0,0,0
10/26/2020 4:45,5.7,85,2.16,0,0
10/26/2020 5:00,5.6,85,1.8,0,0
10/26/2020 5:15,5.5,85,0,0,0
10/26/2020 5:30,5.4,85,2.16,0,0
10/26/2020 5:45,5.4,85,1.8,0,0
10/26/2020 6:00,5.4,85,0,0,0
10/26/2020 6:15,5.3,86,7.2,0,0
10/26/2020 6:30,5.3,86,2.16,0,0
10/26/2020 6:45,5.1,86,3.24,0,0
10/26/2020 7:00,5,87,4.32,0,0
10/26/2020 7:15,4.9,87,2.52,0,0
10/26/2020 7:30,4.9,87,2.52,0,0
10/26/2020 7:45,4.8,88,1.44,0,0
10/26/2020 8:00,4.8,88,6.84,0,0
10/26/2020 8:15,4.8,88,2.52,0,0
10/26/2020 8:30,4.7,88,4.32,0,0
10/26/2020 8:45,4.7,88,2.52,0,0
10/26/2020 9:00,4.7,88,2.52,0,0
10/26/2020 9:15,4.5,87,2.52,0,0
10/26/2020 9:30,4.3,88,3.24,0,0
10/26/2020 9:45,4.1,87,3.24,0,0
10/26/2020 10:00,3.8,88,5.76,0,0
10/26/2020 10:15,3.6,87,2.52,0,0
10/26/2020 10:30,3.5,87,3.6,0,0
10/26/2020 10:45,3.4,87,2.52,0,0
10/26/2020 11:00,3.2,86,2.52,0,0
10/26/2020 11:15,3.1,86,3.96,0,0
10/26/2020 11:30,3.1,86,1.8,0,0
10/26/2020 11:45,3.1,86,3.6,0,0
10/26/2020 12:00,3,86,2.52,0,0
10/26/2020 12:15,3.1,86,0,0,0
10/26/2020 12:30,3.1,86,0,0,0
10/26/2020 12:45,3,86,2.16,0,0
10/26/2020 13:00,2.9,87,1.8,0,1
10/26/2020 13:15,2.8,87,1.44,1,1
10/26/2020 13:30,2.8,87,0,1,1
10/26/2020 13:45,2.7,86,5.04,1,1
10/26/2020 14:00,2.6,86,3.96,1,1
10/26/2020 14:15,2.5,86,3.24,1,1
10/26/2020 14:30,2.3,86,3.6,1,1
10/26/2020 14:45,2.4,86,1.8,1,1
10/26/2020 15:00,2.4,86,1.44,1,1
10/26/2020 15:15,2.3,86,2.16,1,1
10/26/2020 15:30,2.3,86,0,1,1
10/26/2020 15:45,2.3,86,1.8,1,1
10/26/2020 16:00,2.2,86,2.52,1,1
10/26/2020 16:15,2,87,0,1,1
10/26/2020 16:30,1.8,87,3.96,1,1
10/26/2020 16:45,1.7,87,2.52,1,1
10/26/2020 17:00,1.6,87,3.96,1,1
10/26/2020 17:15,1.5,86,3.6,1,1
10/26/2020 17:30,1.4,86,2.52,1,1
10/26/2020 17:45,1.4,86,0,1,1
10/26/2020 18:00,1.4,86,2.16,1,1
10/26/2020 18:15,1.4,86,2.16,1,1
10/26/2020 18:30,1.4,86,2.52,1,1
10/26/2020 18:45,1.3,86,2.16,1,1
10/26/2020 19:00,1.3,86,2.52,1,1
10/26/2020 19:15,1.3,86,3.24,1,1
10/26/2020 19:30,1.3,86,2.52,1,1
10/26/2020 19:45,1.4,86,3.24,1,1
10/26/2020 20:00,1.4,86,1.44,1,1
10/26/2020 20:15,1.4,86,3.24,1,1
10/26/2020 20:30,1.3,86,5.4,1,1
10/26/2020 20:45,1.3,86,1.8,1,1
10/26/2020 21:00,1.2,86,1.44,1,1
10/26/2020 21:15,1.1,86,1.44,1,1
10/26/2020 21:30,1.1,86,0,1,1
10/26/2020 21:45,1,86,3.96,1,1
10/26/2020 22:00,0.9,87,4.68,1,1
10/26/2020 22:15,0.8,86,1.44,1,1
10/26/2020 22:30,0.7,86,2.16,1,1
10/26/2020 22:45,0.7,86,5.4,1,1
10/26/2020 23:00,0.7,86,2.52,1,1
10/26/2020 23:15,0.7,86,2.16,1,1
10/26/2020 23:30,0.7,86,0,1,1
10/26/2020 23:45,0.6,86,0,1,1
10/27/2020 0:00,0.5,86,0,1,0
10/27/2020 0:15,0.4,86,1.8,0,0
10/27/2020 0:30,0.4,86,3.6,0,0
10/27/2020 0:45,0.4,86,2.52,0,0
10/27/2020 1:00,0.4,86,2.52,0,0
10/27/2020 1:15,0.4,86,3.96,0,0
10/27/2020 1:30,0.3,87,4.68,0,0
10/27/2020 1:45,0.3,87,4.68,0,0
10/27/2020 2:00,0.3,86,2.52,0,0
10/27/2020 2:15,0.4,86,2.16,0,0
10/27/2020 2:30,0.4,86,1.44,0,0
10/27/2020 2:45,0.4,86,1.8,0,0
10/27/2020 3:00,0.4,85,1.8,0,0
10/27/2020 3:15,0.4,85,1.8,0,0
