date,temperature,humidity,windspeed,raining,rainsoon
10/27/2020 3:30,0.4,85,2.16,0,0
10/27/2020 3:45,0.4,85,2.52,0,0
10/27/2020 4:00,0.4,85,2.52,0,0
10/27/2020 4:15,0.4,85,0,0,0
10/27/2020 4:30,0.4,85,0,0,0
10/27/2020 4:45,0.4,84,2.16,0,0
10/27/2020 5:00,0.5,84,2.16,0,0
10/27/2020 5:15,0.5,84,0,0,0
10/27/2020 5:30,0.4,84,2.16,0,0
10/27/2020 5:45,0.4,84,1.8,0,0
10/27/2020 6:00,0.4,84,2.16,0,0
10/27/2020 6:15,0.4,84,1.44,0,0
10/27/2020 6:30,0.4,84,0,0,0
10/27/2020 6:45,0.4,84,1.44,0,0
10/27/2020 7:00,0.3,84,2.16,0,0
10/27/2020 7:15,0.3,84,1.8,0,1
10/27/2020 7:30,0.3,84,2.16,1,1
10/27/2020 7:45,0.3,84,2.52,1,1
10/27/2020 8:00,0.3,84,3.24,1,1
10/27/2020 8:15,0.4,84,0,1,1
10/27/2020 8:30,0.4,84,2.52,1,1
10/27/2020 8:45,0.3,84,2.16,1,1
10/27/2020 9:00,0.3,84,3.6,1,1
10/27/2020 9:15,0.4,84,2.16,1,0
10/27/2020 9:30,0.3,84,2.16,0,0
10/27/2020 9:45,0.3,84,0,0,0
10/27/2020 10:00,0.3,84,0,0,0
10/27/2020 10:15,0.3,84,0,0,0
10/27/2020 10:30,0.3,84,3.6,0,0
10/27/2020 10:45,0.3,84,0,0,0
10/27/2020 11:00,0.3,84,0,0,0
10/27/2020 11:15,0.3,84,0,0,0
10/27/2020 11:30,0.3,84,2.16,0,0
10/27/2020 11:45,0.3,84,2.16,0,0
10/27/2020 12:00,0.3,84,2.16,0,0
10/27/2020 12:15,0.3,84,3.24,0,0
10/27/2020 12:30,0.3,84,1.8,0,0
10/27/2020 12:45,0.2,84,1.8,0,0
10/27/2020 13:00,0.3,84,1.44,0,0
10/27/2020 13:15,0.4,84,0,0,0
10/27/2020 13:30,0.4,83,3.24,0,0
10/27/2020 13:45,0.5,83,0,0,0
10/27/2020 14:00,0.9,83,1.8,0,0
10/27/2020 14:15,1,83,0,0,0
10/27/2020 14:30,1,83,1.44,0,0
10/27/2020 14:45,1.2,83,0,0,0
10/27/2020 15:00,1.5,83,0,0,0
10/27/2020 15:15,1.9,83,0,0,0
10/27/2020 15:30,1.9,84,1.8,0,0
10/27/2020 15:45,1.9,85,0,0,0
10/27/2020 16:00,1.5,87,4.32,0,1
10/27/2020 16:15,1.7,86,0,1,1
10/27/2020 16:30,1.7,86,2.16,1,1
10/27/2020 16:45,1.9,86,2.52,1,1
10/27/2020 17:00,2,85,3.24,1,1
10/27/2020 17:15,1.9,86,4.68,1,1
10/27/2020 17:30,2.3,86,3.24,1,1
10/27/2020 17:45,2.6,85,0,1,1
10/27/2020 18:00,2.9,85,4.68,1,1
10/27/2020 18:15,3.4,85,1.44,1,1
10/27/2020 18:30,3.1,86,1.44,1,1
10/27/2020 18:45,3.3,86,0,1,1
10/27/2020 19:00,3,86,0,1,1
10/27/2020 19:15,3.3,86,0,1,1
10/27/2020 19:30,3.6,86,0,1,1
10/27/2020 19:45,3.6,86,0,1,1
10/27/2020 20:00,3.9,86,0,1,1
10/27/2020 20:15,3.9,86,0,1,1
10/27/2020 20:30,3.7,86,0,1,1
10/27/2020 20:45,4,85,1.8,1,1
10/27/2020 21:00,3.6,87,0,1,1
10/27/2020 21:15,3.5,86,0,1,1
10/27/2020 21:30,3.3,86,7.92,1,1
10/27/2020 21:45,3.4,86,0,1,0
10/27/2020 22:00,3.4,86,0,0,0
10/27/2020 22:15,3.2,86,1.44,0,0
10/27/2020 22:30,3.3,85,0,0,0
10/27/2020 22:45,3.3,85,0,0,0
10/27/2020 23:00,3.3,85,0,0,0
10/27/2020 23:15,3.2,85,0,0,0
10/27/2020 23:30,3.1,85,0,0,0
10/27/2020 23:45,3.1,85,1.8,0,0
10/28/2020 0:00,3,84,4.32,0,0
10/28/2020 0:15,2.9,84,0,0,0
10/28/2020 0:30,2.7,84,1.8,0,0
10/28/2020 0:45,2.7,84,0,0,0
10/28/2020 1:00,2.7,84,2.52,0,0
10/28/2020 1:15,2.7,84,3.24,0,0
10/28/2020 1:30,2.6,84,4.32,0,0
10/28/2020 1:45,2.4,84,4.68,0,0
10/28/2020 2:00,1.9,84,6.48,0,0
10/28/2020 2:15,1.7,84,1.44,0,0
10/28/2020 2:30,1.4,84,2.52,0,0
10/28/2020 2:45,1.3,84,1.44,0,0
10/28/2020 3:00,1.3,84,1.8,0,0
10/28/2020 3:15,1.2,84,2.16,0,0
10/28/2020 3:30,1.2,83,0,0,0
10/28/2020 3:45,1.3,83,2.16,0,0
10/28/2020 4:00,1.3,83,0,0,0
10/28/2020 4:15,1.4,83,0,0,0
10/28/2020 4:30,1.6,83,0,0,0
10/28/2020 4:45,1.7,83,0,0,0
10/28/2020 5:00,1.8,83,0,0,0
10/28/2020 5:15,1.9,82,0,0,0
10/28/2020 5:30,2.1,82,0,0,0
10/28/2020 5:45,2.1,82,0,0,0
10/28/2020 6:00,2.3,82,0,0,0
10/28/2020 6:15,2.3,82,0,0,0
10/28/2020 6:30,2.4,82,0,0,0
10/28/2020 6:45,2.6,82,0,0,0
10/28/2020 7:00,2.6,82,0,0,0
10/28/2020 7:15,2.7,82,0,0,0
10/28/2020 7:30,2.8,82,0,0,0
10/28/2020 7:45,2.8,83,0,0,0
10/28/2020 8:00,2.9,83,0,0,0
10/28/2020 8:15,2.9,83,2.16,0,0
10/28/2020 8:30,2.9,83,0,0,0
10/28/2020 8:45,2.9,83,0,0,0
10/28/2020 9:00,3,82,0,0,0
10/28/2020 9:15,3.1,82,0,0,0
10/28/2020 9:30,3.1,82,0,0,0
10/28/2020 9:45,3.2,82,0,0,1
10/29/2020 9:00,7.2,77,5.04,1,1
10/29/2020 9:15,7.1,77,3.24,1,1
10/29/2020 9:30,7.1,77,3.6,1,1
10/29/2020 9:45,7.1,77,6.12,1,1
10/29/2020 10:00,7,77,3.96,1,1
10/29/2020 10:15,6.7,78,8.64,1,1
10/29/2020 10:30,6.3,79,7.2,1,1
10/29/2020 10:45,5.8,80,7.2,1,1
10/29/2020 11:00,5.4,82,7.2,1,1
10/29/2020 11:15,5.2,85,5.76,1,1
10/29/2020 11:30,5,86,5.4,1,1
10/29/2020 11:45,4.9,87,5.4,1,1
10/29/2020 12:00,4.7,87,4.32,1,1
10/29/2020 12:15,4.6,86,5.4,1,1
10/29/2020 12:30,4.5,86,6.48,1,1
10/29/2020 12:45,4.5,86,5.76,1,0
10/29/2020 13:00,4.6,85,4.32,0,0
10/29/2020 13:15,4.6,85,5.76,0,0
10/29/2020 13:30,4.7,85,5.4,0,0
10/29/2020 13:45,4.7,85,6.12,0,0
10/29/2020 14:00,4.7,85,3.6,0,0
10/29/2020 14:15,4.6,85,5.4,0,0
10/29/2020 14:30,4.6,85,3.96,0,1
10/29/2020 14:45,4.6,84,3.24,1,1
10/29/2020 15:00,4.6,83,9,1,1
10/29/2020 15:15,4.7,83,3.24,1,1
10/29/2020 15:30,4.9,82,6.84,1,1
10/29/2020 15:45,5.1,82,8.64,1,1
10/29/2020 16:00,5.3,82,2.52,1,1
10/29/2020 16:15,5.6,82,11.16,1,1
10/29/2020 16:30,5.9,84,4.68,1,1
10/29/2020 16:45,6,85,13.68,1,1
10/29/2020 17:00,6.2,86,7.2,1,1
10/29/2020 17:15,6.4,86,10.44,1,1
10/29/2020 17:30,6.7,86,10.8,1,1
10/29/2020 17:45,6.5,84,11.88,1,0
10/29/2020 18:00,6.8,85,9,0,0
10/29/2020 18:15,7.7,82,12.96,0,0
10/29/2020 18:30,7.7,80,11.16,0,0
10/29/2020 18:45,7.6,78,10.44,0,0
10/29/2020 19:00,8,76,12.6,0,0
10/29/2020 19:15,8.9,71,11.16,0,0
10/29/2020 19:30,11.5,61,11.52,0,0
10/29/2020 19:45,11.4,55,21.6,0,0
10/29/2020 20:00,13.2,51,11.88,0,0
10/29/2020 20:15,13.1,51,12.24,0,0
10/29/2020 20:30,11.4,53,12.6,0,0
10/29/2020 20:45,10.9,55,15.12,0,0
10/29/2020 21:00,11.3,52,16.92,0,0
10/29/2020 21:15,11.9,52,15.12,0,0
10/29/2020 21:30,11.9,51,11.52,0,0
10/29/2020 21:45,10.8,54,6.48,0,0
10/29/2020 22:00,10.6,52,11.88,0,0
10/29/2020 22:15,8.8,60,9.36,0,0
10/29/2020 22:30,8.5,62,10.08,0,0
10/29/2020 22:45,8.8,61,10.8,0,0
10/29/2020 23:00,8.5,61,7.92,0,0
10/29/2020 23:15,7.2,65,5.04,0,0
10/29/2020 23:30,6.4,71,0,0,0
10/29/2020 23:45,5.7,74,0,0,0
10/30/2020 0:00,5.4,76,2.16,0,0
10/30/2020 0:15,4.9,77,0,0,0
10/30/2020 0:30,4.6,79,0,0,0
10/30/2020 0:45,4.4,80,0,0,0
10/30/2020 1:00,4.3,81,0,0,0
10/30/2020 1:15,4.2,81,0,0,0
10/30/2020 1:45,3.4,82,0,0,0
10/30/2020 2:00,3.3,83,0,0,0
10/30/2020 2:15,3,83,0,0,0
10/30/2020 2:30,2.8,85,0,0,0
10/30/2020 2:45,2.8,85,0,0,0
10/30/2020 3:00,2.7,86,0,0,0
10/30/2020 3:15,2.8,87,0,0,0
10/30/2020 3:30,2.6,87,0,0,0
10/30/2020 3:45,2.7,87,0,0,0
10/30/2020 4:00,2.7,87,0,0,0
10/30/2020 4:15,2.6,87,0,0,0
10/30/2020 4:30,2.4,87,0,0,0
10/30/2020 4:45,2.6,87,0,0,0
10/30/2020 5:00,2.3,87,0,0,0
10/30/2020 5:15,2.6,87,0,0,0
10/30/2020 5:30,2.3,87,0,0,0
10/30/2020 5:45,2.1,87,0,0,0
10/30/2020 6:00,1.8,87,0,0,0
10/30/2020 6:15,1.1,87,0,0,0
10/30/2020 6:30,1.3,88,0,0,0
10/30/2020 6:45,1.4,88,0,0,0
10/30/2020 7:00,0.6,88,0,0,0
10/30/2020 7:15,0.2,89,0,0,0
10/30/2020 7:45,0.3,89,0,0,0
10/30/2020 8:00,0.1,90,0,0,0
10/30/2020 8:30,0.1,89,0,0,0
10/30/2020 8:45,0.8,89,0,0,0
10/30/2020 9:00,0.5,90,0,0,0
10/30/2020 9:15,0.6,90,0,0,0
10/30/2020 9:30,0.7,90,0,0,0
10/30/2020 9:45,0.9,89,0,0,0
10/30/2020 10:00,1.2,90,0,0,0
10/30/2020 10:15,1,90,0,0,0
10/30/2020 10:30,1,90,0,0,0
10/30/2020 10:45,1,90,0,0,0
10/30/2020 11:00,1.3,89,0,0,0
10/30/2020 11:15,0.9,88,0,0,0
10/30/2020 11:30,0.9,88,0,0,0
10/30/2020 11:45,0.8,88,0,0,0
10/30/2020 12:00,1,88,0,0,0
10/30/2020 12:15,0.9,88,0,0,0
10/30/2020 12:30,1.1,88,0,0,0
10/30/2020 12:45,0.9,88,0,0,0
10/30/2020 13:00,0.6,87,0,0,0
10/30/2020 13:15,0.1,87,0,0,0
10/30/2020 13:30,0.5,86,0,0,0
10/30/2020 13:45,1,84,8.64,0,0
10/30/2020 14:00,1.7,84,8.64,0,0
10/30/2020 14:15,2.7,84,7.56,0,0
10/30/2020 14:30,4,85,10.08,0,0
10/30/2020 14:45,5.6,83,8.64,0,0
10/30/2020 15:00,6.7,75,20.16,0,0
10/30/2020 15:15,7.7,69,21.96,0,0
10/30/2020 15:30,8.9,65,15.48,0,0
10/30/2020 15:45,10.1,61,8.64,0,0
10/30/2020 16:00,10.4,54,16.92,0,0
10/30/2020 16:15,11.5,55,11.52,0,0
10/30/2020 16:30,11.9,51,14.76,0,0
10/30/2020 16:45,12.6,49,15.84,0,0
10/30/2020 17:00,13.2,47,14.04,0,0
10/30/2020 17:15,14.3,47,11.52,0,0
10/30/2020 17:30,14.8,45,14.4,0,0
10/30/2020 17:45,15.3,43,12.6,0,0
10/30/2020 18:00,16.2,43,5.4,0,0
10/30/2020 18:15,16.4,40,9,0,0
10/30/2020 18:30,17.3,40,9,0,0
10/30/2020 18:45,18.2,39,7.92,0,0
10/30/2020 19:00,19.4,38,6.48,0,0
10/30/2020 19:15,19.7,37,5.04,0,0
10/30/2020 19:30,20,36,7.2,0,0
10/30/2020 19:45,20.9,35,8.64,0,0
10/30/2020 20:00,21.6,34,6.12,0,0
10/30/2020 20:15,21,34,14.4,0,0
10/30/2020 20:30,21.3,33,5.76,0,0
10/30/2020 20:45,20.3,35,9,0,0
10/30/2020 21:00,19.7,35,11.88,0,0
10/30/2020 21:15,20.5,35,3.6,0,0
10/30/2020 21:30,20.4,34,10.08,0,0
10/30/2020 21:45,20.2,34,4.32,0,0
10/30/2020 22:00,19.5,35,6.48,0,0
10/30/2020 22:15,19,35,6.12,0,0
10/30/2020 22:30,18.2,37,6.48,0,0
10/30/2020 22:45,17.8,38,1.8,0,0
10/30/2020 23:00,16.5,40,0,0,0
10/30/2020 23:15,14.8,44,0,0,0
10/30/2020 23:30,13.7,47,0,0,0
10/30/2020 23:45,12.1,50,0,0,0
10/31/2020 0:00,11,53,0,0,0
10/31/2020 0:15,10.7,56,0,0,0
10/31/2020 0:30,9.9,60,0,0,0
10/31/2020 0:45,10.1,65,6.12,0,0
10/31/2020 1:00,10.9,63,0,0,0
10/31/2020 1:15,10.4,64,5.76,0,0
10/31/2020 1:30,10,66,6.12,0,0
10/31/2020 1:45,9.6,67,0,0,0
10/31/2020 2:00,8.2,70,0,0,0
10/31/2020 2:15,9.1,72,7.2,0,0
10/31/2020 2:30,9.2,71,0,0,0
10/31/2020 2:45,8.7,72,2.52,0,0
10/31/2020 3:00,8.3,74,5.04,0,0
10/31/2020 3:15,8,75,0,0,0
10/31/2020 3:30,7.9,79,0,0,0
10/31/2020 3:45,7.4,79,1.8,0,0
10/31/2020 4:00,7.5,79,2.52,0,0
10/31/2020 4:15,7.8,80,0,0,0
10/31/2020 4:30,7,77,0,0,0
10/31/2020 4:45,6,78,0,0,0
10/31/2020 5:00,6.1,81,0,0,0
10/31/2020 5:15,6.6,84,0,0,0
10/31/2020 5:30,7.7,79,7.2,0,0
10/31/2020 5:45,7.5,77,5.4,0,0
10/31/2020 6:00,7.6,76,7.2,0,0
10/31/2020 6:15,7.5,76,3.6,0,0
10/31/2020 6:30,7.3,77,5.04,0,0
10/31/2020 6:45,7.2,79,8.64,0,0
10/31/2020 7:00,7.2,80,0,0,0
10/31/2020 7:15,6.9,81,0,0,0
10/31/2020 7:30,6.8,82,0,0,0
10/31/2020 7:45,6.7,82,7.56,0,0
10/31/2020 8:00,7.3,82,11.88,0,0
10/31/2020 8:15,7.3,82,0,0,0
10/31/2020 8:30,7,82,9.36,0,0
10/31/2020 8:45,6.6,84,11.52,0,0
10/31/2020 9:00,6.4,85,9.72,0,0
10/31/2020 9:15,6.1,85,11.16,0,0
10/31/2020 9:30,6.3,86,11.88,0,0
10/31/2020 9:45,6.8,85,12.96,0,0
10/31/2020 10:00,7.1,83,12.24,0,0
10/31/2020 10:15,7.1,83,14.4,0,0
10/31/2020 10:30,6.8,84,10.44,0,0
10/31/2020 10:45,6.9,84,12.24,0,0
10/31/2020 11:00,6.5,84,11.16,0,0
10/31/2020 11:15,6.5,84,10.08,0,0
10/31/2020 11:30,6.3,85,11.16,0,0
10/31/2020 11:45,5.9,86,10.08,0,0
10/31/2020 12:00,5.6,86,10.8,0,0
10/31/2020 12:15,5.3,86,10.44,0,0
10/31/2020 12:30,5.2,86,11.16,0,0
10/31/2020 12:47,5.4,86,10.8,0,0
10/31/2020 13:00,5.8,86,10.08,0,0
10/31/2020 13:15,6.3,85,11.88,0,0
10/31/2020 13:30,7,83,12.24,0,0
10/31/2020 13:45,7.9,81,11.88,0,0
10/31/2020 14:00,8.5,78,12.96,0,0
10/31/2020 14:15,9.5,74,15.84,0,0
10/31/2020 14:30,10.6,69,20.16,0,0
10/31/2020 14:45,11.3,63,19.8,0,0
10/31/2020 15:00,12.5,58,23.04,0,0
10/31/2020 15:15,13.7,51,26.28,0,0
10/31/2020 15:30,14.2,48,19.44,0,0
10/31/2020 15:45,14.7,46,21.6,0,0
10/31/2020 16:00,15,44,21.24,0,0
10/31/2020 16:15,15,45,20.16,0,0
10/31/2020 16:30,15.4,44,21.6,0,0
10/31/2020 16:45,17.3,41,29.16,0,0
10/31/2020 17:00,17.4,40,16.2,0,0
10/31/2020 17:15,17.2,40,20.16,0,0
10/31/2020 17:30,17.9,40,12.6,0,0
10/31/2020 17:45,18.4,38,13.68,0,0
10/31/2020 18:00,17,39,27.36,0,0
10/31/2020 18:15,18.9,38,23.04,0,0
10/31/2020 18:30,19.9,37,19.44,0,0
10/31/2020 18:45,19.8,36,18,0,0
10/31/2020 19:00,20.3,35,13.68,0,0
10/31/2020 19:15,18.8,35,0,0,0
10/31/2020 19:30,18.6,36,23.04,0,0
10/31/2020 19:45,18.5,36,18.36,0,0
10/31/2020 20:00,18.4,36,11.16,0,0
10/31/2020 20:15,18,35,17.64,0,0
10/31/2020 20:30,18,35,14.04,0,0
10/31/2020 20:45,18,36,10.08,0,0
10/31/2020 21:00,17.9,37,16.2,0,0
10/31/2020 21:15,18,37,16.2,0,0
10/31/2020 21:30,19.8,34,7.56,0,0
10/31/2020 21:45,20.8,32,7.92,0,0
10/31/2020 22:00,20.7,30,11.16,0,0
10/31/2020 22:15,20,27,18.36,0,0
10/31/2020 22:30,19.1,29,12.6,0,0
10/31/2020 22:45,18.5,30,10.8,0,0
10/31/2020 23:00,17.1,33,7.56,0,0
10/31/2020 23:15,15.5,34,3.6,0,0
10/31/2020 23:30,14.5,35,1.44,0,0
10/31/2020 23:45,13.5,36,0,0,0
11/1/2020 0:00,12.9,38,4.32,0,0
11/1/2020 0:15,12.9,38,5.04,0,0
11/1/2020 0:30,12.3,39,3.6,0,0
11/1/2020 0:45,12.1,39,0,0,0
11/1/2020 1:00,11.9,40,0,0,0
11/1/2020 1:15,12.1,41,2.52,0,0
11/1/2020 1:30,12.1,43,1.8,0,0
11/1/2020 1:45,12,45,3.6,0,0
11/1/2020 2:00,11.9,46,4.68,0,0
11/1/2020 2:15,11.9,48,1.44,0,0
11/1/2020 2:30,11.7,48,1.44,0,0
11/1/2020 2:45,11.2,49,1.44,0,0
11/1/2020 3:00,10.8,51,0,0,0
11/1/2020 3:15,10.9,54,2.16,0,0
11/1/2020 3:30,10.9,55,3.6,0,0
11/1/2020 3:45,10.8,56,3.96,0,0
11/1/2020 4:00,10.3,59,5.4,0,0
11/1/2020 4:15,10.2,61,5.4,0,0
11/1/2020 4:30,10,64,3.96,0,0
11/1/2020 4:45,10,66,5.4,0,0
11/1/2020 5:00,9.9,68,6.48,0,0
11/1/2020 5:15,9.9,70,5.4,0,0
11/1/2020 5:30,9.7,71,7.56,0,0
11/1/2020 5:45,9.5,73,6.12,0,0
11/1/2020 6:00,9.3,73,6.48,0,0
11/1/2020 6:15,9.3,72,7.2,0,0
11/1/2020 6:30,10.1,65,9,0,0
11/1/2020 6:45,11.3,55,9,0,0
11/1/2020 7:00,11.7,51,9,0,0
11/1/2020 7:15,11.7,50,9,0,0
11/1/2020 7:30,11.3,49,9,0,0
11/1/2020 7:45,10.5,50,0,0,0
11/1/2020 8:00,9.8,52,0,0,0
11/1/2020 8:15,9.3,53,0,0,0
11/1/2020 8:30,8.5,56,0,0,0
11/1/2020 8:45,7.7,65,0,0,0
11/1/2020 9:00,7.3,67,0,0,0
11/1/2020 9:15,7.7,62,0,0,0
11/1/2020 9:30,8.2,56,0,0,0
11/1/2020 9:45,7.5,60,0,0,0
11/1/2020 10:00,7.7,57,0,0,0
11/1/2020 10:15,7.7,53,0,0,0
11/1/2020 10:30,6.8,59,0,0,0
11/1/2020 10:45,6.3,64,0,0,0
11/1/2020 11:00,6.1,66,7.2,0,0
11/1/2020 11:15,6.4,58,0,0,0
11/1/2020 11:30,5.9,62,0,0,0
11/1/2020 11:45,5.6,59,0,0,0
11/1/2020 12:00,5.5,59,0,0,0
11/1/2020 12:15,5.2,61,0,0,0
11/1/2020 12:30,4.8,63,0,0,0
11/1/2020 12:45,5.3,58,7.92,0,0
11/1/2020 13:00,5.2,57,0,0,0
11/1/2020 13:15,5.3,57,0,0,0
11/1/2020 13:30,5.6,55,0,0,0
11/1/2020 13:45,6.1,51,0,0,0
11/1/2020 14:00,6.6,49,0,0,0
11/1/2020 14:15,7.3,47,9.36,0,0
11/1/2020 14:30,8.1,44,12.24,0,0
11/1/2020 14:45,8.6,42,12.6,0,0
11/1/2020 15:00,9.2,40,14.04,0,0
11/1/2020 15:15,9.9,38,16.56,0,0
11/1/2020 15:30,10.7,37,10.08,0,0
11/1/2020 15:45,11.5,37,7.2,0,0
11/1/2020 16:00,11.4,36,17.64,0,0
11/1/2020 16:15,11.5,34,19.08,0,0
11/1/2020 16:30,12,34,12.96,0,0
11/1/2020 16:45,12.4,33,14.04,0,0
11/1/2020 17:00,12.5,30,12.6,0,0
11/1/2020 17:15,13,28,10.8,0,0
11/1/2020 17:30,13,27,15.12,0,0
11/1/2020 17:45,13.6,26,9,0,0
11/1/2020 18:00,14.5,27,5.04,0,0
11/1/2020 18:15,13.7,27,10.8,0,0
11/1/2020 18:30,14.4,25,9.72,0,0
11/1/2020 18:45,14.5,17,14.4,0,0
11/1/2020 19:00,14.7,9,12.6,0,0
11/1/2020 19:15,15.9,6,5.04,0,0
11/1/2020 19:30,15.9,6,4.68,0,0
11/1/2020 19:45,15.9,6,13.68,0,0
11/1/2020 20:00,17.6,5,10.08,0,0
11/1/2020 20:15,16.3,5,11.16,0,0
11/1/2020 20:30,15.4,6,14.4,0,0
11/1/2020 20:45,15.9,6,8.64,0,0
11/1/2020 21:00,15.5,6,10.44,0,0
11/1/2020 21:15,14.9,6,10.44,0,0
11/1/2020 21:30,16.1,5,6.84,0,0
11/1/2020 21:45,14.9,6,6.84,0,0
11/1/2020 22:00,15.3,6,6.84,0,0
11/1/2020 22:15,14.2,6,6.84,0,0
11/1/2020 22:30,13.4,6,3.6,0,0
11/1/2020 22:45,12.4,7,3.6,0,0
11/1/2020 23:00,11.5,13,3.6,0,0
11/1/2020 23:15,9.6,19,3.6,0,0
11/1/2020 23:30,8.4,27,3.6,0,0
11/1/2020 23:45,7.7,29,3.6,0,0
11/2/2020 0:00,6.9,31,3.6,0,0
11/2/2020 0:15,6,33,3.6,0,0
11/2/2020 0:30,5.6,35,3.6,0,0
11/2/2020 0:45,4.8,37,3.6,0,0
11/2/2020 1:00,4.1,39,3.6,0,0
11/2/2020 1:15,3.7,39,3.6,0,0
11/2/2020 1:30,3.6,41,3.6,0,0
11/2/2020 1:45,2.7,47,3.6,0,0
11/2/2020 2:00,2,50,3.6,0,0
11/2/2020 2:15,2.2,50,3.6,0,0
11/2/2020 2:30,1.5,52,3.6,0,0
11/2/2020 2:45,1.3,53,3.6,0,0
11/2/2020 3:00,1,55,3.6,0,0
11/2/2020 3:15,0.7,56,3.6,0,0
11/2/2020 3:30,0.6,57,3.6,0,0
11/2/2020 3:45,0.3,60,3.6,0,0
11/2/2020 4:00,0.4,59,3.6,0,0
11/2/2020 4:30,0.2,60,3.6,0,0
11/2/2020 4:45,0.3,65,3.6,0,0
11/2/2020 5:00,0.7,69,3.6,0,0
11/2/2020 5:15,1.2,69,3.6,0,0
11/2/2020 5:30,1.1,70,3.6,0,0
11/2/2020 5:45,1.3,69,3.6,0,0
11/2/2020 6:00,1.5,70,3.6,0,0
11/2/2020 6:15,1.4,72,3.6,0,0
11/2/2020 6:30,1.1,72,3.6,0,0
11/2/2020 6:45,1.3,74,3.6,0,0
11/2/2020 7:00,0.9,73,3.6,0,0
11/2/2020 7:15,1.1,71,3.6,0,0
11/2/2020 7:30,1.3,72,3.6,0,0
11/2/2020 7:45,1.3,72,3.6,0,0
11/2/2020 8:00,1.4,74,3.6,0,0
11/2/2020 8:15,1.3,72,3.6,0,0
11/2/2020 8:30,1.6,73,3.6,0,0
11/2/2020 8:45,1.8,75,3.6,0,0
11/2/2020 9:00,1.4,79,3.6,0,0
11/2/2020 9:15,1.3,76,3.6,0,0
11/2/2020 9:30,1.3,73,3.6,0,0
11/2/2020 9:45,1.5,72,3.6,0,0
11/2/2020 10:00,1.6,72,3.6,0,0
11/2/2020 10:15,2.2,73,3.6,0,0
11/2/2020 10:30,2.4,80,3.6,0,0
11/2/2020 10:45,2.4,81,3.6,0,0
11/2/2020 11:00,2.3,81,3.6,0,0
